Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1481837369.53,-14.6100006104,3.19665039062,3.21353515625,3.19074414063,3.19116796875,-1.0
1481837370.83,-14.6262130737,3.19379492187,3.1767109375,3.16845703125,3.18772265625,-1.0
1481837371.88,-14.6475753784,3.192265625,3.1741328125,3.1660390625,3.1855625,-1.0
1481837372.83,-14.6256408691,3.19099023438,3.17265820313,3.16463085937,3.184265625,-1.0
1481837373.83,-14.6332702637,3.1898359375,3.17134765625,3.16339453125,3.1831171875,-1.0
1481837374.88,-14.6325073242,3.18877734375,3.17019921875,3.16228710938,3.18208984375,-1.0
1481837375.83,-14.6208724976,3.18780273437,3.16910546875,3.16127539063,3.18116015625,-1.0
1481837376.84,-14.6573028564,3.1868984375,3.16812695313,3.1603046875,3.1802578125,-1.0
1481837377.84,-14.6449050903,3.1860390625,3.16717578125,3.15941992188,3.17943554688,-1.0
1481837378.84,-14.6374664307,3.18521679688,3.16628710938,3.15853710938,3.17864648438,-1.0
1481837379.84,-14.6407089233,3.1844296875,3.165421875,3.157734375,3.1778671875,-1.0
1481837380.87,-14.6519622803,3.18370507813,3.16462695312,3.156953125,3.17715039063,-1.0
1481837381.84,-14.6157226562,3.18293554688,3.16383007813,3.15620507813,3.17643945312,-1.0
1481837382.84,-14.6201095581,3.18228710938,3.1630703125,3.15547460938,3.17578320312,-1.0
1481837383.87,-14.6464309692,3.18160546875,3.16236132813,3.15479882813,3.17514257813,-1.0
1481837384.84,-14.6613082886,3.18096289063,3.161640625,3.1541328125,3.17449804688,-1.0
1481837385.84,-14.6304092407,3.1803359375,3.16096875,3.15347070312,3.17389648438,-1.0
1481837386.91,-14.660736084,3.17970507813,3.16030664062,3.15285351562,3.1732890625,-1.0
1481837387.78,-14.6191558838,3.17911328125,3.159671875,3.15222265625,3.17272460937,-1.0
1481837388.78,-14.6452865601,3.17852539062,3.15906835937,3.15163867188,3.17220117188,-1.0
1481837389.78,-14.6347961426,3.177953125,3.15844335938,3.15106054688,3.17164648438,-1.0
1481837390.92,-14.6466217041,3.17734960938,3.15784765625,3.15047851563,3.17109765625,-1.0
1481837391.92,-14.634223938,3.17680664063,3.15717382812,3.14984960937,3.17051367188,-1.0
1481837392.99,-14.6374664307,3.17625585937,3.15661132812,3.14930078125,3.16998632813,-1.0
1481837393.99,-14.6511993408,3.17573632813,3.15603320313,3.14875,3.1694609375,-1.0
1481837394.99,-14.6519622803,3.17522265625,3.15547460938,3.14821289062,3.16895703125,-1.0
1481837395.99,-14.6548233032,3.17474023438,3.15494921875,3.147703125,3.16848242188,-1.0
1481837396.99,-14.662071228,3.17423828125,3.15441796875,3.14720898438,3.16801757813,-1.0
1481837397.99,-14.6458587646,3.17375585937,3.15391210938,3.14672070313,3.1675546875,-1.0
1481837399.04,-14.6473846436,3.17329296875,3.15340234375,3.14622460937,3.16709570313,-1.0
1481837399.99,-14.6618804932,3.17287109375,3.15291796875,3.14575585937,3.16665625,-1.0
1481837401.22,-14.6431884766,3.17231640625,3.152421875,3.14529492188,3.166203125,-1.0
1481837402.16,-14.6433792114,3.171859375,3.15187109375,3.14474804688,3.16571289063,-1.0
1481837403.2,-14.6393737793,3.17144140625,3.15139648438,3.1443125,3.16528320312,-1.0
1481837404.22,-14.6403274536,3.17099023438,3.1509296875,3.14387304688,3.16486523438,-1.0
1481837405.21,-14.6462402344,3.170578125,3.15047070312,3.1434375,3.16445703125,-1.0
