Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1483479851.75,-0.0293579101562,2.98528515625,3.01153710937,3.0079140625,3.01465429687,-1.0
1483479852.75,0.0057373046875,2.98528710938,3.011546875,3.00790429688,3.01465429687,-1.0
1483479853.82,-0.0110473632812,2.98529101563,3.01154492188,3.00791796875,3.01466015625,-1.0
1483479854.81,-0.0102844238281,2.985296875,3.011546875,3.00791601563,3.01466601563,-1.0
1483479855.79,-0.009521484375,2.98529296875,3.01153710937,3.00791015625,3.0146640625,-1.0
1483479856.79,-0.0190582275391,2.985296875,3.01156445313,3.0079140625,3.0146640625,-1.0
1483479857.83,-0.0215377807617,2.9852890625,3.01156445313,3.00791796875,3.01466210938,-1.0
1483479858.86,-0.0182952880859,2.98529492188,3.01156445313,3.007921875,3.01466796875,-1.0
1483479859.84,-0.0293579101562,2.98529492188,3.01153710937,3.00792578125,3.01466796875,-1.0
1483479860.8,-0.0284042358398,2.98529882812,3.01155078125,3.00791601563,3.01467382812,-1.0
1483479861.8,-0.0177230834961,2.9853046875,3.0115546875,3.00792773437,3.01467773438,-1.0
1483479862.8,-0.014289855957,2.98530273438,3.0115546875,3.00791796875,3.01466992187,-1.0
1483479863.83,-0.0369873046875,2.98529882812,3.0115234375,3.00792578125,3.01466992187,-1.0
1483479864.93,-0.00437164306641,2.98528710938,3.01155859375,3.00792578125,3.014671875,-1.0
1483479866.0,-0.00627899169922,2.98531445312,3.01151953125,3.00791992188,3.0146796875,-1.0
1483479867.0,-0.0133361816406,2.98530664063,3.01155859375,3.00791992188,3.01466992187,-1.0
1483479868.03,-0.00589752197266,2.98530273438,3.01155273437,3.00792382813,3.01467773438,-1.0
1483479869.0,-0.0137176513672,2.9853046875,3.01155078125,3.00792382813,3.01467773438,-1.0
1483479870.05,-0.0175323486328,2.98530664063,3.01155273437,3.00793554688,3.01467578125,-1.0
1483479871.0,-0.0287857055664,2.98530273438,3.01157617188,3.00792578125,3.0146796875,-1.0
1483479872.0,-0.0150527954102,2.98533203125,3.01157226562,3.00792382813,3.0146796875,-1.0
1483479873.05,-0.0171508789062,2.98532226563,3.01155078125,3.00793554688,3.01468359375,-1.0
1483479874.0,-0.0272598266602,2.9853125,3.01157226562,3.00793359375,3.014671875,-1.0
1483479875.22,-0.0192489624023,2.9853203125,3.01156054688,3.00793554688,3.01468554688,-1.0
1483479876.18,-0.0255432128906,2.98531640625,3.0115703125,3.00793359375,3.01468164063,-1.0
1483479877.18,-0.0228729248047,2.98530273438,3.01156054688,3.0079296875,3.01469140625,-1.0
1483479878.18,-0.0285949707031,2.98531445312,3.01156445313,3.00793554688,3.01469335938,-1.0
1483479879.18,-0.0297393798828,2.98531640625,3.01158398438,3.0079375,3.01469140625,-1.0
